ETA,VIN,Year,Model,Hold Status,Pre-Sold,Shipping Status,Total MSRP,Exterior Color,Interior Color,Distance,Dealer,Dealer Website,SmartPath,Options
2024-11-24,3TYLC5LN5RT010742,2024,Tacoma TRD Pro,DealerHold,False,Factory to port,65934,UNDERGROUND W/ BLACK ROOF*,SOFTEX + PRINT BLACK,137,Eddy's Toyota of Wichita,https://www.eddystoyota.com,False,50 State Emissions | Bed Mat<br>[installed_msrp] | Door Panel Scuff Protectors[installed_msrp] | IP Side Accessory - Storage Case | Mudguards | Owner's Portfolio | TRD PRO Package | Tailgate Insert - Black[installed_msrp]
2024-11-28,3TYLC5LN5RT010823,2024,Tacoma TRD Pro,DealerHold,False,Factory to port,68914,ICE CAP W/ BLACK ROOF*,SOFTEX + PRINT BLACK,438,Bommarito Toyota,https://www.bommaritotoyota.net,True,50 State Emissions | Bed Scene Lighting[installed_msrp] | Door Edge Guards[installed_msrp] | Door Panel Scuff Protectors[installed_msrp] | Mudguards | Owner's Portfolio | Rigid Fog Lights - White/Yellow | Spray On Bedliner[installed_msrp] | TRD PRO Package | Tonneau Cover: Hard Tri-Fold[installed_msrp]
2024-11-25T00:00:00.000Z,3TYLC5LN5RT43B302,2024,Tacoma TRD Off-Road,Available,False,Factory to port,56502,BLACK,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),435,Cavender Toyota,https://www.cavendertoyota.com,True,14-in. Audio Multimedia Display (with TRD Off-Road Upgrade Package) | 50 State Emissions | ARB Rear Tow Hooks** | Blackout Package | Cavender Protection Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Predator Drop Step** | Spray-On Bed Liner** | TRD Off-Road Upgrade Package<br> | Vehicle Fueling | Vehicle Protection Package
2024-12-14T00:00:00.000Z,3TYLC5LN5RT45F292,2024,Tacoma TRD Off-Road,Available,False,Factory to port,57544,ICE CAP,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),435,Cavender Toyota,https://www.cavendertoyota.com,True,14-in. Audio Multimedia Display (with TRD Off-Road Upgrade Package) | 50 State Emissions | ARB Rear Tow Hooks** | Ball Mount | Bed Scene Lighting** | Blackout Package | Cavender Protection Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Rock Rails** | Spray-On Bed Liner** | TRD Off-Road Upgrade Package<br> | Tailgate Insert - Black | Vehicle Fueling | Vehicle Protection Package
2024-12-27T00:00:00.000Z,3TYLC5LN5RT46F014,2024,Tacoma TRD Off-Road,Available,False,Factory to port,59430,BLUE CRUSH METALLIC,SOFTEX EMBOSSED BLACK,429,Red McCombs Toyota,https://www.redmccombstoyota.com,True,50 State Emissions | Ball Mount | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip Black Chrome | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Predator Drop Step | TRD Off-Road Premium Package<br> | Tailgate Insert - Black | Vehicle Fueling | Vehicle Protection Premium Package
2025-01-10,3TYLC5LN5RT48E629,2024,Tacoma TRD Sport,,False,Factory to port,50395,UNDERGROUND,FABRIC BOULDER/BLACK (SMOKE SILVER),245,Lewis Toyota of Topeka,https://www.lewistoyota.com,True,14-in. Audio Multimedia Display | 50 State Emissions | Body Side Molding[installed_msrp] | Heated Front Seats | Illuminated Front Emblem[installed_msrp] | Mudguards | Owner's Portfolio | Spray On Bedliner[installed_msrp]
Unknown,3TYLC5LN5RT48E789,2024,Tacoma TRD Off-Road,,False,Factory to port,58979,CELESTIAL SILVER METALLIC,SOFTEX EMBOSSED BLACK,492,AutoNation Toyota Arapahoe,https://www.autonationtoyotaarapahoe.com,True,"5"" Oval Tube Steps - Black[installed_msrp] | 50 State Emissions | Bed Mat<br>[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards | Stabilizer Disconnect Mechanism (SDM)<br> | TRD Off-Road Premium Package<br> | Tailgate Insert - Black[installed_msrp]"
2024-07-24T00:00:00.000Z,3TYLC5LN6RT000978,2024,Tacoma TRD Off-Road,Available,False,At dealer,55882,UNDERGROUND,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),306,Yokem Toyota,https://www.yokemtoyota.com,False,"2024 TACOMA LIFT,WHEELS,TIRES,TINT | 50 State Emissions | ARB Rear Tow Hooks** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | PDS - Pre-Delivery Services | Predator Drop Step** | Spray-On Bed Liner** | TRD Off-Road Upgrade Package<br> | Vehicle Fueling | Vehicle Protection Premium Package"
2024-07-15T00:00:00.000Z,3TYLC5LN6RT001063,2024,Tacoma TRD Off-Road,Available,False,At dealer,52040,BLACK,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),351,Bryan College Station Toyota,https://www.bcstoyota.com,True,50 State Emissions | ARB Rear Tow Hooks** | Ball Mount | Bed Scene Lighting** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | PURDY PROTECTION | Predator Drop Step** | Spray-On Bed Liner** | TRD Off Road Package: | Vehicle Fueling | Vehicle Protection Package
2024-07-06,3TYLC5LN6RT001399,2024,Tacoma TRD Off-Road,Available,False,At dealer,54787,ICE CAP,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),475,Robinson Toyota,https://www.robinsontoyota.com,True,50 State Emissions | Door Edge Guards[installed_msrp] | Door Panel Scuff Protectors[installed_msrp] | Integrated Dashcam[installed_msrp] | Mudguards | Owner's Portfolio | Quick Charging Cable Package[installed_msrp] | Spray On Bedliner[installed_msrp] | TRD Off-Road Upgrade Package<br> | Tailgate Insert - Black[installed_msrp] | Tonneau Cover: Soft<br><br>[installed_msrp]
2024-07-25T00:00:00.000Z,3TYLC5LN6RT003234,2024,Tacoma TRD Sport,Available,False,At dealer,56186,UNDERGROUND,FABRIC BOULDER/BLACK (SMOKE SILVER),140,Toyota of Wichita Falls,https://www.toyotaofwf.com,False,50 State Emissions | Ball Mount | Bed Extender | Bed Step (non-powered)** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Predator Drop Step** | Spray-On Bed Liner** | TRD Sport Upgrade Package | Vehicle Fueling | Vehicle Protection Premium Package
2024-09-06T00:00:00.000Z,3TYLC5LN6RT006702,2024,Tacoma TRD Off-Road,Available,False,At dealer,52226,BLACK,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),289,Jeff Hunter Toyota,https://www.jeffhuntertoyota.com,False,50 State Emissions | ARB Rear Tow Hooks** | Ball Mount | Bed Extender | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | MARKET ADJUSTMENT | Mudguards | PDS - with Texas State Inspection | Predator Drop Step** | Spray-On Bed Liner** | TRD Off Road Package: | Vehicle Fueling | Vehicle Protection Premium Package
2024-09-12T00:00:00.000Z,3TYLC5LN6RT006814,2024,Tacoma TRD Off-Road,Available,False,At dealer,53030,CELESTIAL SILVER METALLIC,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),361,Huntsville Toyota,https://www.huntsvilletoyotapm.com,True,50 State Emissions | ARB Rear Tow Hooks** | Ball Mount | Bed Extender | Bed Scene Lighting** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Rock Rails** | Spray-On Bed Liner** | TRD Off Road Package: | Vehicle Fueling | Vehicle Protection Premium Package
2024-09-19T00:00:00.000Z,3TYLC5LN6RT007204,2024,Tacoma TRD Sport,Available,False,At dealer,50883,ICE CAP,FABRIC BOULDER/BLACK (SMOKE SILVER),425,Shottenkirk Toyota San Antonio,https://www.shottenkirktoyotasanantonio.com,False,50 State Emissions | Bed Step (non-powered)** | Blackout Package | Connectivity Kit | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Predator Drop Step** | Spray-On Bed Liner** | Vehicle Fueling | Vehicle Protection Premium Package
2024-09-14T00:00:00.000Z,3TYLC5LN6RT007221,2024,Tacoma TRD Sport,Available,False,At dealer,56370,ICE CAP,FABRIC BOULDER/BLACK (SMOKE SILVER),191,Texas Toyota of Grapevine,https://www.toyotaofgrapevine.com,False,50 State Emissions | ARB Rear Tow Hooks** | Ball Mount | Bed Scene Lighting** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | PDS - with Texas State Inspection | Predator Drop Step** | Spray-On Bed Liner** | TRD Sport Upgrade Package | Vehicle Fueling | Vehicle Protection Premium Package
